,Images,Labels
241,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_048.jpg,bridge
242,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_074.jpg,bridge
243,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_060.jpg,bridge
244,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_538.jpg,bridge
245,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_276.jpg,bridge
246,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_510.jpg,bridge
247,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_504.jpg,bridge
248,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_262.jpg,bridge
249,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_289.jpg,bridge
250,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_288.jpg,bridge
251,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_505.jpg,bridge
252,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_263.jpg,bridge
253,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_277.jpg,bridge
254,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_511.jpg,bridge
255,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_539.jpg,bridge
256,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_061.jpg,bridge
257,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_075.jpg,bridge
258,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_049.jpg,bridge
259,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_698.jpg,bridge
260,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_115.jpg,bridge
261,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_673.jpg,bridge
262,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_667.jpg,bridge
263,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_101.jpg,bridge
264,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_129.jpg,bridge
265,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_471.jpg,bridge
266,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_317.jpg,bridge
267,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_303.jpg,bridge
268,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_465.jpg,bridge
269,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_459.jpg,bridge
270,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_329.jpg,bridge
271,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_315.jpg,bridge
272,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_473.jpg,bridge
273,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_467.jpg,bridge
274,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_301.jpg,bridge
275,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_498.jpg,bridge
276,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_659.jpg,bridge
277,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_671.jpg,bridge
278,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_117.jpg,bridge
279,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_103.jpg,bridge
280,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_665.jpg,bridge
281,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_063.jpg,bridge
282,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_077.jpg,bridge
283,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_088.jpg,bridge
284,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_249.jpg,bridge
285,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_261.jpg,bridge
286,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_507.jpg,bridge
287,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_513.jpg,bridge
288,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_275.jpg,bridge
289,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_512.jpg,bridge
290,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_274.jpg,bridge
291,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_260.jpg,bridge
292,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_506.jpg,bridge
293,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_248.jpg,bridge
294,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_089.jpg,bridge
295,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_076.jpg,bridge
296,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_062.jpg,bridge
297,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_102.jpg,bridge
298,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_664.jpg,bridge
299,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_670.jpg,bridge
300,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_116.jpg,bridge
301,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_658.jpg,bridge
302,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_499.jpg,bridge
303,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_466.jpg,bridge
304,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_300.jpg,bridge
305,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_314.jpg,bridge
306,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_472.jpg,bridge
307,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_328.jpg,bridge
308,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_457.jpg,bridge
309,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_331.jpg,bridge
310,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_325.jpg,bridge
311,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_443.jpg,bridge
312,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_319.jpg,bridge
313,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_494.jpg,bridge
314,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_480.jpg,bridge
315,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_133.jpg,bridge
316,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_655.jpg,bridge
317,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_641.jpg,bridge
318,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_127.jpg,bridge
319,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_669.jpg,bridge
320,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_696.jpg,bridge
321,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_682.jpg,bridge
322,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_047.jpg,bridge
323,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_053.jpg,bridge
324,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_084.jpg,bridge
325,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_090.jpg,bridge
326,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_523.jpg,bridge
327,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_245.jpg,bridge
328,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_251.jpg,bridge
329,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_537.jpg,bridge
330,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_279.jpg,bridge
331,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_286.jpg,bridge
332,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_292.jpg,bridge
333,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_293.jpg,bridge
334,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_287.jpg,bridge
335,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_278.jpg,bridge
336,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_250.jpg,bridge
337,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_536.jpg,bridge
338,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_522.jpg,bridge
339,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_244.jpg,bridge
340,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_091.jpg,bridge
341,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_085.jpg,bridge
342,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_052.jpg,bridge
343,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_046.jpg,bridge
344,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_683.jpg,bridge
345,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_697.jpg,bridge
346,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_668.jpg,bridge
347,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_640.jpg,bridge
348,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_126.jpg,bridge
349,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_132.jpg,bridge
350,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_654.jpg,bridge
351,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_481.jpg,bridge
352,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_495.jpg,bridge
353,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_318.jpg,bridge
354,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_324.jpg,bridge
355,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_442.jpg,bridge
356,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_456.jpg,bridge
357,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_330.jpg,bridge
358,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_440.jpg,bridge
359,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_326.jpg,bridge
360,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_332.jpg,bridge
361,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_454.jpg,bridge
362,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_468.jpg,bridge
363,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_483.jpg,bridge
364,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_497.jpg,bridge
365,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_124.jpg,bridge
366,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_642.jpg,bridge
367,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_656.jpg,bridge
368,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_130.jpg,bridge
369,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_118.jpg,bridge
370,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_681.jpg,bridge
371,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_695.jpg,bridge
372,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_050.jpg,bridge
373,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_044.jpg,bridge
374,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_078.jpg,bridge
375,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_093.jpg,bridge
376,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_087.jpg,bridge
377,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_534.jpg,bridge
378,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_252.jpg,bridge
379,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_246.jpg,bridge
380,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_520.jpg,bridge
381,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_508.jpg,bridge
382,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_291.jpg,bridge
383,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_285.jpg,bridge
384,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_284.jpg,bridge
385,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_290.jpg,bridge
386,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_509.jpg,bridge
387,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_247.jpg,bridge
388,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_521.jpg,bridge
389,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_535.jpg,bridge
390,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_253.jpg,bridge
391,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_086.jpg,bridge
392,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_092.jpg,bridge
393,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_079.jpg,bridge
394,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_045.jpg,bridge
395,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_051.jpg,bridge
396,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_694.jpg,bridge
397,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_680.jpg,bridge
398,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_119.jpg,bridge
399,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_657.jpg,bridge
400,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_131.jpg,bridge
401,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_125.jpg,bridge
402,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_643.jpg,bridge
403,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_496.jpg,bridge
404,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_482.jpg,bridge
405,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_469.jpg,bridge
406,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_333.jpg,bridge
407,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_455.jpg,bridge
408,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_441.jpg,bridge
409,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_327.jpg,bridge
410,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_479.jpg,bridge
411,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_323.jpg,bridge
412,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_445.jpg,bridge
413,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_451.jpg,bridge
414,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_337.jpg,bridge
415,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_486.jpg,bridge
416,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_492.jpg,bridge
417,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_109.jpg,bridge
418,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_647.jpg,bridge
419,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/bridge/bridge_121.jpg,bridge
420,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_079.jpg,airplane
421,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_045.jpg,airplane
422,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_051.jpg,airplane
423,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_086.jpg,airplane
424,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_092.jpg,airplane
425,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_509.jpg,airplane
426,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_521.jpg,airplane
427,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_247.jpg,airplane
428,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_253.jpg,airplane
429,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_535.jpg,airplane
430,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_284.jpg,airplane
431,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_290.jpg,airplane
432,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_469.jpg,airplane
433,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_455.jpg,airplane
434,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_333.jpg,airplane
435,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_327.jpg,airplane
436,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_441.jpg,airplane
437,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_496.jpg,airplane
438,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_482.jpg,airplane
439,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_119.jpg,airplane
440,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_131.jpg,airplane
441,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_657.jpg,airplane
442,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_643.jpg,airplane
443,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_125.jpg,airplane
444,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_694.jpg,airplane
445,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_680.jpg,airplane
446,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_681.jpg,airplane
447,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_695.jpg,airplane
448,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_642.jpg,airplane
449,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_124.jpg,airplane
450,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_130.jpg,airplane
451,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_656.jpg,airplane
452,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_118.jpg,airplane
453,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_483.jpg,airplane
454,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_497.jpg,airplane
455,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_326.jpg,airplane
456,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_440.jpg,airplane
457,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_454.jpg,airplane
458,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_332.jpg,airplane
459,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_468.jpg,airplane
460,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_291.jpg,airplane
461,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_285.jpg,airplane
462,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_252.jpg,airplane
463,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_534.jpg,airplane
464,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_520.jpg,airplane
465,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_246.jpg,airplane
466,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_508.jpg,airplane
467,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_093.jpg,airplane
468,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_087.jpg,airplane
469,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_050.jpg,airplane
470,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_044.jpg,airplane
471,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_078.jpg,airplane
472,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_052.jpg,airplane
473,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_046.jpg,airplane
474,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_091.jpg,airplane
475,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_085.jpg,airplane
476,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_278.jpg,airplane
477,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_536.jpg,airplane
478,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_250.jpg,airplane
479,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_244.jpg,airplane
480,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_522.jpg,airplane
481,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/RESISC45_partial/airplane/airplane_293.jpg,airplane
